idPlayerNBA,namePlayer,nameFirst,nameLast,slugPosition,slugTeamsBREF,jersey_number,countGames_22_23_game,minutesPerGame_22_23_game,fgmPerGame_22_23_game,fgaPerGame_22_23_game,fgm_fgaPerGame_22_23_game,pctFG_22_23_game,ftmPerGame_22_23_game,ftaPerGame_22_23_game,ftm_ftaPerGame_22_23_game,pctFT_22_23_game,fg3mPerGame_22_23_game,ptsPerGame_22_23_game,trbPerGame_22_23_game,astPerGame_22_23_game,stlPerGame_22_23_game,blkPerGame_22_23_game,tovPerGame_22_23_game,rankcat_PerGame_22_23_game,countGames_22_23_asb,minutesPerGame_22_23_asb,fgmPerGame_22_23_asb,fgaPerGame_22_23_asb,fgm_fgaPerGame_22_23_asb,pctFG_22_23_asb,ftmPerGame_22_23_asb,ftaPerGame_22_23_asb,ftm_ftaPerGame_22_23_asb,pctFT_22_23_asb,fg3mPerGame_22_23_asb,ptsPerGame_22_23_asb,trbPerGame_22_23_asb,astPerGame_22_23_asb,stlPerGame_22_23_asb,blkPerGame_22_23_asb,tovPerGame_22_23_asb,rankcat_PerGame_22_23_asb,countGames_22_23_per36,minutesPerGame_22_23_per36,fgaPerGame_22_23_per36,fgm_fgaPerGame_22_23_per36,pctFG_22_23_per36,ftmPerGame_22_23_per36,ftaPerGame_22_23_per36,ftm_ftaPerGame_22_23_per36,pctFT_22_23_per36,fg3mPerGame_22_23_per36,ptsPerGame_22_23_per36,trbPerGame_22_23_per36,astPerGame_22_23_per36,stlPerGame_22_23_per36,blkPerGame_22_23_per36,tovPerGame_22_23_per36,rankcat_PerGame_22_23_per36,countGames_21_22_game,minutesPerGame_21_22_game,fgmPerGame_21_22_game,fgaPerGame_21_22_game,fgm_fgaPerGame_21_22_game,pctFG_21_22_game,ftmPerGame_21_22_game,ftaPerGame_21_22_game,ftm_ftaPerGame_21_22_game,pctFT_21_22_game,fg3mPerGame_21_22_game,ptsPerGame_21_22_game,trbPerGame_21_22_game,astPerGame_21_22_game,stlPerGame_21_22_game,blkPerGame_21_22_game,tovPerGame_21_22_game,rankcat_PerGame_21_22_game,countGames_20_21_game,minutesPerGame_20_21_game,fgmPerGame_20_21_game,fgaPerGame_20_21_game,fgm_fgaPerGame_20_21_game,pctFG_20_21_game,ftmPerGame_20_21_game,ftaPerGame_20_21_game,ftm_ftaPerGame_20_21_game,pctFT_20_21_game,fg3mPerGame_20_21_game,ptsPerGame_20_21_game,trbPerGame_20_21_game,astPerGame_20_21_game,stlPerGame_20_21_game,blkPerGame_20_21_game,tovPerGame_20_21_game,rankcat_PerGame_20_21_game,countGames_college,minutesPerGame_college,fgmPerGame_college,fgaPerGame_college,fgm_fgaPerGame_college,pctFG_college,ftmPerGame_college,ftaPerGame_college,ftm_ftaPerGame_college,pctFT_college,fg3mPerGame_college,ptsPerGame_college,trbPerGame_college,astPerGame_college,stlPerGame_college,blkPerGame_college,tovPerGame_college,age_player_season,count_seasons,how_acquired,height_weight,draftRank_22_23,depthChart,adp,Yahoo,ESPN,countGames,minutesPerGame,pctFG,pctFT,fg3mPerGame,ptsPerGame,trbPerGame,astPerGame,stlPerGame,blkPerGame,tovPerGame,fgmPerGame,fgaPerGame,ftmPerGame,ftaPerGame,positiontier,RankChange,MMRank,DynastyRank,Icon1,Icon2,Icon3,rankcat_PerGame,rankcat_pctFG,rankcat_pctFT,rankcat_fg3mPerGame,rankcat_ptsPerGame,rankcat_trbPerGame,rankcat_astPerGame,rankcat_stlPerGame,rankcat_blkPerGame,rankcat_tovPerGame,rankpunt_pctFG,rankpunt_pctFT,rankpunt_fg3mPerGame,rankpunt_ptsPerGame,rankpunt_trbPerGame,rankpunt_astPerGame,rankpunt_stlPerGame,rankpunt_blkPerGame,rankpunt_tovPerGame,DraftRank,seasonPointsRank,h2hPointsRank
1630172,Patrick Williams,Patrick,Williams,PF,CHI,44,82,28.3,3.8,8.3,3.8/8.3,0.464,1.1,1.3,1.1/1.3,0.857,1.4,10.2,4,1.2,0.9,0.9,1.2,134,32,26.52173913,3.826086957,7.956521739,3.8/8,0.48073913,1.130434783,1.434782609,1.1/1.4,0.829916667,1.434782609,10.2173913,3,0.913043478,1,1.043478261,1,133,82,36,10.5,4.9/10.5,0.464,1.4,1.6,1.4/1.6,0.857,1.8,12.9,5.1,1.5,1.1,1.1,1.6,238,17,24.8,3.2,6,3.2/6,0.529,1.8,2.4,1.8/2.4,0.732,0.9,9,4.1,0.9,0.5,0.5,0.9,245,71,27.9,3.6,7.4,3.6/7.4,0.483,1.3,1.8,1.3/1.8,0.728,0.8,9.2,4.6,1.4,0.9,0.6,1.4,201,29,22.5,3.3,7.1,3.3/7.1,0.459,2.1,2.6,2.1/2.6,0.838,0.6,9.2,4,1,1,1,1.7,21,4,2020 #4,79 / 215,PF39,PF1,138,129,157,82,28.3,0.48,0.85,1.5,11,4.2,1.2,1.1,1,1.1,3.984,8.3,1.105,1.3,PF6,1,123,110,,,,123,271,108,137,179,178,297,60,40,349,112,130,115,92,93,80,135,152,134,PF40,185,183
1630173,Precious Achiuwa,Precious,Achiuwa,PF-C,TOR,5,55,20.7,3.6,7.3,3.6/7.3,0.485,1.6,2.3,1.6/2.3,0.702,0.5,9.2,6,0.9,0.6,0.5,1.1,242,27,15.8,2.8,5.85,2.8/5.9,0.44715,1,1.35,1/1.4,0.7571,0.5,7.1,4.65,0.7,0.35,0.3,0.9,320,55,36,12.8,6.2/12.8,0.485,2.7,3.9,2.7/3.9,0.702,0.9,16,10.4,1.6,1,0.9,1.9,278,73,23.6,3.6,8.3,3.6/8.3,0.439,1.1,1.8,1.1/1.8,0.595,0.8,9.1,6.5,1.1,0.5,0.6,1.2,299,61,12.1,2,3.7,2/3.7,0.544,0.9,1.8,0.9/1.8,0.509,0,5,3.4,0.5,0.3,0.5,0.7,444,31,30.4,5.9,11.9,5.9/11.9,0.493,3.6,6,3.6/6,0.599,0.4,15.8,10.8,1,1.1,1.9,2.8,23,4,2020 #20,80 / 225,PF80/C60,C2,141.1,219,294,55,20.7,0.485,0.702,0.5,9.2,6,0.9,0.6,0.5,1.1,3.5405,7.3,1.6146,2.3,PF8/C8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630174,Aaron Nesmith,Aaron,Nesmith,SF-PF,IND,23,73,24.9,3.5,8.1,3.5/8.1,0.427,1.6,1.9,1.6/1.9,0.838,1.6,10.1,3.8,1.3,0.8,0.5,1,169,28,25.85,3.7,8.2,3.7/8.2,0.4278,1.75,2.25,1.8/2.3,0.773857143,1.7,10.85,3.9,1.65,0.7,0.55,1.3,201,73,36,11.7,5/11.7,0.427,2.4,2.8,2.4/2.8,0.838,2.3,14.6,5.5,1.9,1.1,0.7,1.5,226,52,11,1.4,3.5,1.4/3.5,0.396,0.4,0.5,0.4/0.5,0.808,0.6,3.8,1.7,0.4,0.4,0.1,0.6,470,46,14.5,1.7,3.9,1.7/3.9,0.438,0.5,0.6,0.5/0.6,0.786,0.9,4.7,2.8,0.5,0.3,0.2,0.5,373,14,35.7,7.5,14.6,7.5/14.6,0.512,3.7,4.5,3.7/4.5,0.825,4.3,23,4.9,0.9,1.4,0.9,1.7,23,4,2020 #14,77 / 215,SF53/PF52,SF3,0,248,379,73,24.9,0.427,0.838,1.6,10.1,3.8,1.3,0.8,0.5,1,3.4587,8.1,1.5922,1.9,SF7/PF7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630175,Cole Anthony,Cole,Anthony,PG,ORL,50,60,25.9,4.6,10.2,4.6/10.2,0.454,2.5,2.8,2.5/2.8,0.894,1.3,13,4.8,3.9,0.6,0.5,1.5,129,27,27.42857143,5.380952381,11.42857143,5.4/11.4,0.461,2.523809524,2.761904762,2.5/2.8,0.8915,1.571428571,14.85714286,5.19047619,3.571428571,0.666666667,0.333333333,1.571428571,135,60,36,14.1,6.4/14.1,0.454,3.5,3.9,3.5/3.9,0.894,1.7,18.1,6.7,5.5,0.9,0.7,2.1,110,65,31.7,5.5,14,5.5/14,0.391,3.3,3.9,3.3/3.9,0.854,2,16.3,5.4,5.7,0.7,0.3,2.6,160,47,27.1,4.7,11.7,4.7/11.7,0.397,2.3,2.8,2.3/2.8,0.832,1.2,12.9,4.7,4.1,0.6,0.4,2.3,260,22,34.9,6,15.7,6/15.7,0.38,4.4,5.8,4.4/5.8,0.75,2.2,18.5,5.7,4,1.3,0.3,3.5,23,4,2020 #15,75 / 185,PG44,PG3,148.2,156,174,60,25.9,0.44,0.894,1.3,13.2,4.8,3.6,0.6,0.4,1.6,4.488,10.2,2.5032,2.8,PG7,-1,179,157,11,7,,179,469,37,165,133,137,99,224,154,435,169,222,179,203,186,206,156,180,164,PG56,164,152
1630177,Theo Maledon,Theo,Maledon,PG,CHO,9,44,19.4,2.3,5.8,2.3/5.8,0.402,1.4,1.7,1.4/1.7,0.851,0.6,6.7,2.8,3.5,0.8,0.3,1.3,261,8,34.125,4.625,12.125,4.6/12.1,0.342375,1.75,2.25,1.8/2.3,0.791666667,0.875,11.875,4.625,8.25,1.25,0.75,3,119,44,36,10.7,4.3/10.7,0.402,2.7,3.1,2.7/3.1,0.851,1.2,12.4,5.2,6.4,1.6,0.5,2.5,229,51,17.8,2.3,6.2,2.3/6.2,0.375,1.5,2,1.5/2,0.79,0.9,7.1,2.6,2.2,0.6,0.2,1.3,408,65,27.4,3.5,9.4,3.5/9.4,0.368,1.6,2.1,1.6/2.1,0.748,1.6,10.1,3.2,3.5,0.9,0.2,2.2,319,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,22,4,,77 / 175,PG74,,,326,,44,19.4,0.402,0.851,0.6,6.7,2.8,3.5,0.8,0.3,1.3,2.3316,5.8,1.4467,1.7,PG8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,Tyrese Maxey,Tyrese,Maxey,PG-SG,PHI,0,60,33.6,7.3,15.2,7.3/15.2,0.481,3,3.6,3/3.6,0.845,2.7,20.3,2.9,3.5,0.8,0.1,1.3,86,30,35.13636364,7.681818182,14.54545455,7.7/14.5,0.518681818,2.636363636,2.818181818,2.6/2.8,0.948263158,3.227272727,21.22727273,3.090909091,3.409090909,0.772727273,0.136363636,1.090909091,50,60,36,16.3,7.8/16.3,0.481,3.2,3.8,3.2/3.8,0.845,2.9,21.7,3.1,3.8,0.9,0.1,1.4,133,75,35.3,6.4,13.3,6.4/13.3,0.485,2.8,3.3,2.8/3.3,0.866,1.8,17.5,3.2,4.3,0.7,0.4,1.2,74,61,15.3,3.2,7,3.2/7,0.462,1,1.1,1/1.1,0.871,0.5,8,1.7,2,0.4,0.2,0.7,336,31,34.5,4.8,11.3,4.8/11.3,0.427,3.2,3.9,3.2/3.9,0.833,1.1,14,4.3,3.2,0.9,0.4,2.2,22,4,2020 #21,74 / 200,PG28/SG32,PG1,57.1,,46,60,33.6,0.481,0.89,3.3,23.8,3.2,4.5,0.8,0.1,1.5,7.3112,15.2,3.204,3.6,PG4/SG4,-4,58,50,5,14,29,58,302,31,7,36,256,70,145,371,416,46,76,94,78,29,54,42,36,65,PG20/SG24,56,68
1630180,Saddiq Bey,Saddiq,Bey,SF-PF,ATL,41,77,27.6,4.6,10.9,4.6/10.9,0.422,2.7,3.1,2.7/3.1,0.861,2,13.8,4.7,1.5,0.9,0.2,0.9,126,29,25.65217391,4.47826087,9.434782609,4.5/9.4,0.449043478,1.043478261,1.217391304,1/1.2,0.884615385,2.043478261,12.04347826,4.782608696,1.434782609,0.869565217,0,0.652173913,155,77,36,14.1,6/14.1,0.422,3.5,4,3.5/4,0.861,2.6,18,6.1,2,1.2,0.2,1.2,143,82,33,5.5,13.9,5.5/13.9,0.396,2.6,3.1,2.6/3.1,0.827,2.6,16.1,5.4,2.8,0.9,0.2,1.2,105,70,27.3,4,9.9,4/9.9,0.404,1.8,2.1,1.8/2.1,0.844,2.5,12.2,4.5,1.4,0.7,0.2,0.9,162,31,33.9,5.6,11.8,5.6/11.8,0.477,2.3,2.9,2.3/2.9,0.769,2.5,16.1,4.7,2.4,0.8,0.4,1.5,24,4,2020 #19,79 / 215,SF34/PF36,PF1,142,157,119,77,27.6,0.422,0.861,2,13,4.7,1.5,0.9,0.1,0.9,4.5998,10.9,2.6691,3.1,SF7/PF7,-1,175,179,29,,,175,517,50,75,136,144,241,112,371,281,141,204,198,184,173,145,187,144,185,SF55/PF56,178,186
1630182,Josh Green,Josh,Green,SG-SF,DAL,8,60,25.7,3.4,6.4,3.4/6.4,0.537,1.1,1.6,1.1/1.6,0.723,1.1,9.1,3,1.7,0.7,0.1,1.2,255,28,27.25,3.65,7,3.7/7,0.4983,0.45,0.6,0.5/0.6,0.785714286,1.1,8.85,3.7,1.95,0.35,0.1,1.55,308,60,36,8.9,4.8/8.9,0.537,1.6,2.2,1.6/2.2,0.723,1.6,12.8,4.3,2.4,1,0.1,1.7,379,67,15.5,1.9,3.8,1.9/3.8,0.508,0.5,0.7,0.5/0.7,0.689,0.4,4.8,2.4,1.2,0.7,0.2,0.7,345,39,11.4,1.1,2.4,1.1/2.4,0.452,0.3,0.6,0.3/0.6,0.565,0.1,2.6,2,0.7,0.4,0.1,0.4,456,30,30.9,4.1,9.6,4.1/9.6,0.424,2.8,3.6,2.8/3.6,0.78,1,12,4.6,2.6,1.5,0.4,1.6,22,4,2020 #18,79 / 200,SG95/SF86,SF2,0,213,194,60,25.7,0.51,0.79,1.8,12,4,3,0.8,0.2,1.3,4.08,8,1.264,1.6,SG7/SF7,-1,168,165,4,,,168,111,283,104,159,200,122,145,292,392,192,166,183,164,150,171,167,147,163,SG64/SF53,172,185
1630183,Jaden McDaniels,Jaden,McDaniels,SF-PF,MIN,3,79,30.6,4.7,9.1,4.7/9.1,0.517,1.3,1.8,1.3/1.8,0.736,1.4,12.1,3.9,1.9,0.9,1,1.4,117,29,30.80952381,5.333333333,10.23809524,5.3/10.2,0.476714286,1.523809524,2.095238095,1.5/2.1,0.680083333,1.666666667,13.85714286,3.904761905,1.428571429,0.904761905,0.904761905,1.333333333,141,79,36,10.7,5.5/10.7,0.517,1.6,2.1,1.6/2.1,0.736,1.6,14.2,4.6,2.2,1.1,1.1,1.7,224,70,25.8,3.6,7.9,3.6/7.9,0.46,0.8,1,0.8/1,0.803,1.1,9.2,4.2,1.1,0.7,0.8,1.1,196,63,24,2.6,5.8,2.6/5.8,0.447,0.4,0.7,0.4/0.7,0.6,1.1,6.8,3.7,1.1,0.6,1,0.7,214,31,31.1,4.4,10.8,4.4/10.8,0.405,2.8,3.7,2.8/3.7,0.763,1.4,13,5.8,2.1,0.8,1.4,3.2,22,4,2020 #28,81 / 185,SF32/PF32,SF1,112.9,105,120,79,30.6,0.51,0.75,1.7,14.2,4.2,1.9,1,1.1,1.2,5.1,10,1.35,1.8,SF5/PF5,1,94,80,3,,,94,102,391,113,114,178,202,80,33,371,98,82,95,79,71,67,98,130,105,SF24/PF25,136,136
1630184,Kira Lewis Jr.,Kira,Lewis Jr.,PG,NOP,13,25,9.4,1.6,3.5,1.6/3.5,0.455,0.8,0.9,0.8/0.9,0.864,0.6,4.6,1.3,0.9,0.4,0.1,0.4,384,18,7.363636364,1.090909091,2.636363636,1.1/2.6,0.534333333,0.636363636,0.818181818,0.6/0.8,0.8,0.636363636,3.454545455,0.454545455,0.727272727,0.545454545,0.090909091,0.181818182,351,25,36,13.5,6.1/13.5,0.455,2.9,3.4,2.9/3.4,0.864,2.3,17.5,5.1,3.5,1.5,0.3,1.5,100,24,14.2,2.5,6.1,2.5/6.1,0.404,0.4,0.5,0.4/0.5,0.833,0.5,5.9,1.6,2,0.5,0,1.1,460,54,16.7,2.4,6.2,2.4/6.2,0.386,0.8,0.9,0.8/0.9,0.843,0.7,6.4,1.3,2.3,0.7,0.2,0.6,327,0,0,0,0,0/0,0,0,0,0/0,0,0,0,0,0,0,0,0,22,4,2020 #13,73 / 170,PG96,PG3,,426,356,25,9.4,0.455,0.864,0.6,4.6,1.3,0.9,0.4,0.1,0.4,1.5925,3.5,0.7776,0.9,PG9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630188,Jalen Smith,Jalen,Smith,PF-C,IND,25,68,18.8,3.6,7.5,3.6/7.5,0.476,1.5,2,1.5/2,0.759,0.8,9.4,5.8,1,0.3,0.9,1.1,224,21,20.58823529,4.058823529,7.823529412,4.1/7.8,0.496470588,1.647058824,2.176470588,1.6/2.2,0.777666667,0.764705882,10.52941176,6.411764706,1.058823529,0.235294118,1.235294118,0.882352941,151,68,36,14.3,6.8/14.3,0.476,2.9,3.9,2.9/3.9,0.759,1.5,18.1,11.1,1.9,0.6,1.7,2,152,51,18.1,3.5,6.9,3.5/6.9,0.503,1.5,2,1.5/2,0.765,0.8,9.2,6,0.5,0.3,0.8,0.8,208,27,5.8,0.8,1.9,0.8/1.9,0.44,0.2,0.3,0.2/0.3,0.714,0.1,2,1.4,0.1,0,0.2,0.3,506,31,31.3,5.4,10.1,5.4/10.1,0.538,3.6,4.8,3.6/4.8,0.75,1,15.5,10.5,0.8,0.7,2.4,1.7,23,4,2020 #10,81 / 215,PF71/C54,C2,0,271,232,68,18.8,0.476,0.759,0.8,9.4,5.8,1,0.3,0.9,1.1,3.57,7.5,1.518,2,PF8/C8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630191,Isaiah Stewart,Isaiah,Stewart,PF-C,DET,28,50,28.3,3.9,8.8,3.9/8.8,0.442,2.2,3,2.2/3,0.738,1.3,11.3,8.1,1.4,0.4,0.7,1.4,183,9,23,2,5.5,2/5.5,0.3665,2,2,2/2,1,1.5,7.5,8.5,2,0,1,0.5,116,50,36,11.2,5/11.2,0.442,2.8,3.8,2.8/3.8,0.738,1.7,14.4,10.3,1.8,0.5,0.9,1.7,311,71,25.6,3.5,6.9,3.5/6.9,0.51,1,1.5,1/1.5,0.718,0.2,8.3,8.7,1.2,0.3,1.1,1.2,177,68,21.4,3.3,6,3.3/6,0.553,0.9,1.4,0.9/1.4,0.696,0.3,7.9,6.7,0.9,0.6,1.3,1,141,32,32.2,6,10.5,6/10.5,0.57,4.8,6.2,4.8/6.2,0.774,0.2,17,8.8,0.8,0.5,2.1,2.2,22,4,2020 #16,80 / 250,PF58/C46,C2,138.5,145,160,50,28.3,0.45,0.76,1.3,11.3,8.5,1.4,0.4,0.7,1.4,3.96,8.8,2.28,3,PF7/C7,0,198,,28,,,198,401,422,165,175,37,258,314,78,407,191,185,195,206,279,174,145,215,184,PF64/C51,151,156
1630192,Zeke Nnaji,Zeke,Nnaji,PF-C,DEN,22,53,13.7,2.1,3.7,2.1/3.7,0.561,0.8,1.2,0.8/1.2,0.645,0.3,5.2,2.6,0.3,0.3,0.4,0.6,383,12,16.11111111,2.555555556,4.888888889,2.6/4.9,0.545875,0.444444444,0.888888889,0.4/0.9,0.5,0.444444444,6,4,0.777777778,0.222222222,0.444444444,1.222222222,373,53,36,9.7,5.4/9.7,0.561,2,3.1,2/3.1,0.645,0.8,13.7,6.8,0.9,0.8,1.1,1.5,352,41,17,2.3,4.5,2.3/4.5,0.516,1,1.6,1/1.6,0.631,0.9,6.6,3.6,0.4,0.4,0.3,0.6,356,42,9.5,1.2,2.5,1.2/2.5,0.481,0.3,0.4,0.3/0.4,0.8,0.6,3.2,1.5,0.2,0.2,0.1,0.2,432,32,30.7,5.6,9.8,5.6/9.8,0.57,4.8,6.3,4.8/6.3,0.76,0.2,16.1,8.6,0.8,0.7,0.9,2.2,22,4,2020 #22,81 / 240,PF124/C96,C2,,366,,53,13.7,0.561,0.645,0.3,5.2,2.6,0.3,0.3,0.4,0.6,2.0757,3.7,0.774,1.2,PF9/C9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630193,Immanuel Quickley,Immanuel,Quickley,PG-SG,NYK,5,81,28.9,5.2,11.6,5.2/11.6,0.448,2.5,3.1,2.5/3.1,0.819,2.1,14.9,4.2,3.4,1,0.2,1.2,110,30,32.13636364,7.136363636,15.31818182,7.1/15.3,0.451954545,3.681818182,4.545454545,3.7/4.5,0.826428571,3.045454545,21,4.5,4.181818182,1.363636364,0.272727273,1.681818182,32,81,36,14.4,6.4/14.4,0.448,3.1,3.8,3.1/3.8,0.819,2.6,18.6,5.2,4.3,1.2,0.2,1.5,132,78,23.1,3.6,9.3,3.6/9.3,0.392,2.3,2.6,2.3/2.6,0.881,1.8,11.3,3.2,3.5,0.7,0,1.3,226,64,19.4,3.6,9.1,3.6/9.1,0.395,2.4,2.7,2.4/2.7,0.891,1.8,11.4,2.1,2,0.5,0.2,0.9,251,30,33,4.6,11,4.6/11,0.417,4.8,5.2,4.8/5.2,0.923,2.1,16.1,4.2,1.9,0.9,0.1,1.6,24,4,2020 #25,74 / 190,PG39/SG42,SG2,136.4,137,106,81,28.9,0.448,0.83,2.6,15.7,4.2,3.4,1,0.2,1.5,5.1968,11.6,2.7805,3.35,PG6/SG6,2,129,121,,,,129,462,85,40,98,178,109,80,292,416,91,137,157,131,97,121,132,85,119,PG42/SG47,110,126
1630194,Paul Reed,Paul,Reed,PF-C,PHI,44,69,10.9,1.8,3,1.8/3,0.593,0.6,0.7,0.6/0.7,0.745,0,4.2,3.8,0.4,0.7,0.7,0.7,236,32,13.28,2.56,4.24,2.6/4.2,0.612166667,0.88,1.16,0.9/1.2,0.727363636,0.04,6.04,4.84,0.52,0.68,0.92,0.76,214,69,36,10,5.9/10,0.593,1.8,2.4,1.8/2.4,0.745,0,13.7,12.5,1.3,2.2,2.4,2.1,13,38,7.9,1.4,2.5,1.4/2.5,0.563,0.2,0.4,0.2/0.4,0.429,0.1,3.1,2.4,0.4,0.9,0.4,0.3,310,26,6.8,1.6,3,1.6/3,0.538,0.2,0.3,0.2/0.3,0.5,0,3.4,2.3,0.5,0.4,0.5,0.5,377,29,31.7,6.3,12.2,6.3/12.2,0.516,2,2.8,2/2.8,0.738,0.6,15.1,10.7,1.6,1.9,2.6,2.3,24,4,2020 #58,81 / 210,PF77/C57,PF2,143.3,148,,69,10.9,0.58,0.73,0.1,9.5,7.5,1,1,1.1,1,2.03,3.5,0.511,0.7,PF6/C6,0,120,156,3,11,24,120,71,334,409,216,51,323,80,33,320,137,115,72,74,148,73,123,156,139,PF39/C38,187,160
1630197,Aleksej Pokusevski,Aleksej,Pokusevski,PF-C,OKC,17,34,20.6,3.2,7.3,3.2/7.3,0.434,0.6,1,0.6/1,0.629,1.1,8.1,4.7,1.9,0.6,1.3,1.3,180,3,8,0.333333333,2,0.3/2,0.111,0.333333333,0.666666667,0.3/0.7,0.5,0,1,0.666666667,0.666666667,0,0.666666667,0.666666667,467,34,36,12.8,5.5/12.8,0.434,1.1,1.8,1.1/1.8,0.629,2,14.2,8.2,3.3,1,2.2,2.2,161,61,20.2,3,7.5,3/7.5,0.408,0.6,0.8,0.6/0.8,0.7,0.9,7.6,5.2,2.1,0.6,0.6,1.5,283,45,24.2,3.1,9.1,3.1/9.1,0.341,0.7,0.9,0.7/0.9,0.738,1.3,8.2,4.7,2.2,0.4,0.9,2.2,359,1,1.49,0,1,0/1,0,0,0,0/0,0,0,0,0,0,0,0,1,21,4,2020 #17,84 / 210,PF56/C44,PF2,0,307,198,34,20.6,0.434,0.629,1.1,8.1,4.7,1.9,0.6,1.3,1.3,3.1682,7.3,0.629,1,PF7/C7,0,,174,11,18,,,,,,,,,,,,,,,,,,,,,,,
1630198,Isaiah Joe,Isaiah,Joe,PG-SG,OKC,11,73,19.1,3.1,7,3.1/7,0.441,1.1,1.4,1.1/1.4,0.82,2.2,9.5,2.4,1.2,0.7,0.1,0.5,216,31,25.95833333,3.833333333,9.416666667,3.8/9.4,0.368833333,1.708333333,2.125,1.7/2.1,0.804461538,2.375,11.75,2.75,1.458333333,0.791666667,0.083333333,0.75,218,73,36,13.1,5.8/13.1,0.441,2.1,2.6,2.1/2.6,0.82,4.2,17.8,4.5,2.3,1.2,0.2,1,79,55,11.1,1.1,3.2,1.1/3.2,0.35,0.5,0.6,0.5/0.6,0.935,0.8,3.6,1,0.6,0.3,0.1,0.3,476,41,9.3,1.2,3.2,1.2/3.2,0.361,0.4,0.6,0.4/0.6,0.75,1,3.7,0.9,0.5,0.3,0.1,0.3,447,26,36.1,5.1,13.8,5.1/13.8,0.367,3.1,3.5,3.1/3.5,0.89,3.6,16.9,4.1,1.7,1.4,0.3,1.7,24,4,2020 #49,75 / 165,PG66/SG80,SG4,0,267,,73,19.1,0.441,0.82,2.2,9.5,2.4,1.2,0.7,0.1,0.5,3.087,7,1.148,1.4,PG8/SG8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630200,Tre Jones,Tre,Jones,PG,SAS,33,68,29.2,5,10.9,5/10.9,0.459,2.2,2.5,2.2/2.5,0.86,0.7,12.9,3.6,6.6,1.3,0.1,1.6,95,18,28.6875,5.25,9.625,5.3/9.6,0.53125,2.125,2.75,2.1/2.8,0.683384615,0.625,13.25,3.625,7.6875,1.25,0.0625,1.1875,94,68,36,13.5,6.2/13.5,0.459,2.7,3.1,2.7/3.1,0.86,0.8,15.9,4.4,8.1,1.6,0.2,2,114,69,16.6,2.4,4.9,2.4/4.9,0.49,1,1.3,1/1.3,0.78,0.1,6,2.2,3.4,0.6,0.1,0.7,324,37,7.3,1,2.1,1/2.1,0.474,0.5,0.5,0.5/0.5,0.895,0.1,2.5,0.6,1.1,0.2,0,0.4,470,29,35.4,5.6,13.2,5.6/13.2,0.423,3.7,4.8,3.7/4.8,0.771,1.3,16.2,4.2,6.4,1.8,0.3,2.7,23,4,2020 #41,73 / 185,PG32,PG1,107.1,92,92,68,29.2,0.48,0.85,0.6,13,3.6,6.7,1.3,0.1,1.4,5.232,10.9,2.125,2.5,PG6,1,108,129,12,16,29,108,285,63,299,136,222,22,33,371,407,102,126,76,94,77,170,154,67,113,PG38,114,104
1630201,Malachi Flynn,Malachi,Flynn,PG,TOR,22,53,13,1.6,4.6,1.6/4.6,0.36,0.5,0.6,0.5/0.6,0.758,0.9,4.6,1.4,1.3,0.4,0.1,0.5,422,18,9.818181818,1.363636364,4.090909091,1.4/4.1,0.3025,0.909090909,1.181818182,0.9/1.2,0.79175,0.545454545,4.181818182,1.090909091,0.636363636,0.363636364,0.090909091,0.636363636,433,53,36,12.6,4.5/12.6,0.36,1.3,1.7,1.3/1.7,0.758,2.4,12.8,4,3.6,1.1,0.2,1.3,398,44,12.2,1.6,4.2,1.6/4.2,0.393,0.3,0.5,0.3/0.5,0.625,0.7,4.3,1.4,1.6,0.5,0.1,0.3,428,47,19.7,2.7,7.2,2.7/7.2,0.374,1,1.2,1/1.2,0.804,1.1,7.5,2.5,2.9,0.8,0.1,0.9,291,32,33.4,5.8,13,5.8/13,0.441,3.8,4.4,3.8/4.4,0.857,2.4,17.6,4.5,5.1,1.8,0.1,1.8,25,4,2020 #29,73 / 175,PG104,PG2,0,234,607,53,13,0.36,0.758,0.9,4.6,1.4,1.3,0.4,0.1,0.5,1.656,4.6,0.4548,0.6,PG10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
